"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","roc_Loo_multi_low","roc_Loo_multi_high","roc_Loo_low","roc_Loo_high","roc_KNN_log_N_P_low","roc_KNN_log_N_P_high","roc_KNN_log_N_P_diff_net_low","roc_KNN_log_N_P_diff_net_high","roc_KNN_5_sqrt_N_low","roc_KNN_5_sqrt_N_high","roc_KNN_5_sqrt_N_diff_net_low","roc_KNN_5_sqrt_N_diff_net_high","roc_optics_k_mean_low","roc_optics_k_mean_high","roc_optics_k_mean_diff_net_low","roc_optics_k_mean_diff_net_high","roc_optics_k_5_low","roc_optics_k_5_high","roc_optics_k_5_diff_net_low","roc_optics_k_5_diff_net_high","roc_optics_sqrt_n_low","roc_optics_sqrt_n_high","roc_optics_sqrt_n_diff_net_low","roc_optics_sqrt_n_diff_net_high","roc_OTS_low","roc_OTS_high","roc_OTS_diff_net_low","roc_OTS_diff_net_high","roc_OTS_cosine_low","roc_OTS_cosine_high","roc_OTS_diff_net_cosine_low","roc_OTS_diff_net_cosine_high","roc_OTS_cosine_med_low","roc_OTS_cosine_med_high","roc_OTS_euc_med_low","roc_OTS_euc_med_high","roc_OTS_glob_avg_OTS_low","roc_OTS_glob_avg_OTS_high","roc_spoutlier_low","roc_spoutlier_high","roc_spoutlier_diff_net_low","roc_spoutlier_diff_net_high","roc_spoutlier_diff_net_norm_low","roc_spoutlier_diff_net_norm_high","roc_DPCC_low","roc_DPCC_high","roc_cook_max_low","roc_cook_max_high","roc_cook_max_diff_net_low","roc_cook_max_diff_net_high","roc_cook_avg_low","roc_cook_avg_high","roc_cook_avg_diff_net_low","roc_cook_avg_diff_net_high","roc_cook_med_low","roc_cook_med_high","roc_cook_med_diff_net_low","roc_cook_med_diff_net_high"
"545",500,5,2,0,0.4,1.5,3,0.297129864001993,0.786532169301925,0.299675095288441,0.78647922082115,0.280493787206955,0.781487692957094,0.280493787206955,0.781487692957094,0.298809368803009,0.781750877616259,0.298809368803009,0.781750877616259,0.189594914199257,0.722630533208951,0.189594914199257,0.722630533208951,0.140894936589457,0.726416376063834,0.140894936589457,0.726416376063834,0.197606461398002,0.760770691905688,0.197606461398002,0.760770691905688,0.26630791055295,0.781057363396915,0.262821729270846,0.795046952746352,NA,NA,NA,NA,NA,NA,0.256462065574805,0.770513454619461,NA,NA,0.259086702731405,0.80194824943666,0.240849678805116,0.767055941841229,0.266304209283048,0.79478734448369,0.299675095288441,0.786445667630101,0.299105129253317,0.78647922082115,0.299105129253317,0.78647922082115,0.299105129253317,0.78647922082115,0.299105129253317,0.78647922082115,0.299105129253317,0.78647922082115,0.299105129253317,0.78647922082115
"546",1000,5,2,0,0.4,1.5,3,0.256327240842669,0.792727533537894,0.257052850028809,0.792067081387668,0.276960501083791,0.784190061529136,0.276960501083791,0.784190061529136,0.272086422247026,0.780719951924481,0.272086422247026,0.780719951924481,0.155832276063758,0.670160910380599,0.155832276063758,0.670160910380599,0.130505048083927,0.670911962860432,0.130505048083927,0.670911962860432,0.235869938464275,0.755437028194071,0.235869938464275,0.755437028194071,0.272615279761477,0.782829709876904,0.243159100668927,0.772006469838314,NA,NA,NA,NA,NA,NA,0.275236652264922,0.774462440217525,NA,NA,0.265046766340623,0.788252846313234,0.270206905118925,0.779018799122524,0.243373563028519,0.796860980739236,0.257052850028809,0.792067081387668,0.257053189213341,0.792222126705019,0.257053189213341,0.792222126705019,0.257053189213341,0.792222126705019,0.257053189213341,0.792222126705019,0.257053189213341,0.792222126705019,0.257053189213341,0.792222126705019
"547",100,10,2,0,0.4,1.5,3,0.354485115366452,0.735149461538211,0.357263748999922,0.734579573576726,0.336698543444535,0.724048905661413,0.336698543444535,0.724048905661413,0.341061633971924,0.726619116689904,0.341061633971924,0.726619116689904,0.280816012992782,0.668322185319466,0.280816012992782,0.668322185319466,0.24724043353903,0.657083624012546,0.24724043353903,0.657083624012546,0.259622195367955,0.68081975501138,0.259622195367955,0.68081975501138,0.322793403532559,0.720006458273081,0.326657070945551,0.721229631605024,NA,NA,NA,NA,NA,NA,0.332466899546346,0.722927579933449,NA,NA,0.311675549690282,0.713032747940082,0.328682137097578,0.727308889679649,0.341451154369899,0.729230275203353,0.357263748999922,0.734579573576726,0.357876750978561,0.734628350805859,0.357876750978561,0.734628350805859,0.357876750978561,0.734628350805859,0.357876750978561,0.734628350805859,0.357876750978561,0.734628350805859,0.357876750978561,0.734628350805859
"548",500,10,2,0,0.4,1.5,3,0.366011401491758,0.738811982763962,0.366461149791503,0.739916611599635,0.363508954692057,0.743529333366292,0.363508954692057,0.743529333366292,0.369711594347286,0.741900550615291,0.369711594347286,0.741900550615291,0.23868424575856,0.62422627931028,0.23868424575856,0.62422627931028,0.226577859181635,0.609902834135424,0.226577859181635,0.609902834135424,0.310030060843459,0.69565923527037,0.310030060843459,0.69565923527037,0.363674275150202,0.729988675459526,0.350309576973792,0.725082079028572,NA,NA,NA,NA,NA,NA,0.374865802593213,0.747262345347002,NA,NA,0.34437676534765,0.722608238645952,0.376486531300868,0.740189932332967,0.349479534081837,0.726392700029969,0.366461149791503,0.739916611599635,0.366461149791503,0.739847820448469,0.366461149791503,0.739847820448469,0.366461149791503,0.739847820448469,0.366461149791503,0.739847820448469,0.366461149791503,0.739847820448469,0.366461149791503,0.739847820448469
"549",1000,10,2,0,0.4,1.5,3,0.360900935198992,0.721548980581984,0.361613082522884,0.721593488354966,0.353935412151473,0.723542465460987,0.353935412151473,0.723542465460987,0.368118420430522,0.725479122085588,0.368118420430522,0.725479122085588,0.244444017557861,0.619209577023262,0.244444017557861,0.619209577023262,0.241404564585048,0.615160751423049,0.241404564585048,0.615160751423049,0.296936611718162,0.689312659493895,0.296936611718162,0.689312659493895,0.339440431639237,0.708645311080309,0.361682591343066,0.715294838785987,NA,NA,NA,NA,NA,NA,0.355805298045963,0.709111141383578,NA,NA,0.340947641797954,0.704231477553259,0.331101393193179,0.685322991612258,0.342664898581097,0.718482325438239,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966,0.361613082522884,0.721593488354966
"550",100,1,5,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",500,1,5,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",1000,1,5,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",100,5,5,0,0.4,1.5,3,0.245857027526133,0.818657191488137,0.26880210083576,0.844361092823196,0.275881777525355,0.846712724177232,0.275881777525355,0.846712724177232,0.275588056745288,0.847652991961758,0.275588056745288,0.847652991961758,0.282548376920015,0.845818782251154,0.282548376920015,0.845818782251154,0.270475160600766,0.827688516950626,0.270475160600766,0.827688516950626,0.263944460681746,0.840173854147949,0.263944460681746,0.840173854147949,0.270211038562712,0.838799436711735,0.278092490944178,0.844331313451357,0.218811295422306,0.766634119459936,0.200966912645002,0.764408765035442,0.213675543046236,0.788748202403286,0.271395198076433,0.837614163888236,0.279043248090259,0.820038440234672,0.271746717407493,0.831247078842262,0.283403176061317,0.83490605178252,0.269999429280354,0.839961152355706,NA,NA,0.276999916914131,0.830096704775376,0.276999916914131,0.830096704775376,0.276486114922634,0.842486478587557,0.276486114922634,0.842486478587557,0.280308195136152,0.841572377915535,0.280308195136152,0.841572377915535
"554",500,5,5,0,0.4,1.5,3,0.222986092938098,0.795849028562644,0.305489700145143,0.802110188745062,0.303031322913363,0.806151066410205,0.303031322913363,0.806151066410205,0.304171457899886,0.808680383815539,0.304171457899886,0.808680383815539,0.259174737253967,0.79722414962837,0.259174737253967,0.79722414962837,0.272270696348154,0.785663570710114,0.272270696348154,0.785663570710114,0.28416131898772,0.796133040474289,0.28416131898772,0.796133040474289,0.287850019611993,0.809731596696979,0.28863604950439,0.803329765317371,0.244853324424281,0.756814848272641,0.236124113386549,0.738645067965141,0.252249990625095,0.76366733531817,0.298172326451436,0.809008141269031,0.259909877575161,0.794839522183781,0.290416731859262,0.812083498979934,0.303867395622163,0.806629345079093,0.289030809633688,0.802405768679849,NA,NA,0.296356587805116,0.816927083765388,0.296356587805116,0.816927083765388,0.308329575165463,0.817157128968354,0.308329575165463,0.817157128968354,0.29579528403335,0.804251119492084,0.29579528403335,0.804251119492084
"555",1000,5,5,0,0.4,1.5,3,0.23920743775027,0.80614636671363,0.311193976770598,0.817479417665993,0.2998253489152,0.813102880721745,0.2998253489152,0.813102880721745,0.308094418886647,0.810279267914765,0.308094418886647,0.810279267914765,0.267534415287581,0.776205542397155,0.267534415287581,0.776205542397155,0.244148921596476,0.809593839156131,0.244148921596476,0.809593839156131,0.303777940916628,0.801118345129261,0.303777940916628,0.801118345129261,0.277711717722885,0.804499382005935,0.299528188966977,0.805083443107573,0.235682814202777,0.764464143618681,0.219210105135364,0.76269445395277,0.232101700502331,0.751396960341502,0.303580368837608,0.804614555054367,0.288341768706031,0.787944022839962,0.3080309765026,0.818118791329583,0.308303412115514,0.808748990534085,0.309356600620695,0.819488220892394,NA,NA,0.316844165593095,0.814387187314796,0.316844165593095,0.814387187314796,0.317144905858115,0.826292815825477,0.317144905858115,0.826292815825477,0.30960835981815,0.825468964867237,0.30960835981815,0.825468964867237
"556",100,10,5,0,0.4,1.5,3,0.339752067518108,0.742060083207605,0.365111532039153,0.751343529432292,0.365531168682505,0.751562106127239,0.365531168682505,0.751562106127239,0.365839178445011,0.75198041880738,0.365839178445011,0.75198041880738,0.344392990419795,0.730991488589648,0.344392990419795,0.730991488589648,0.336622705811258,0.724172903321298,0.336622705811258,0.724172903321298,0.353806176344838,0.736294305573814,0.353806176344838,0.736294305573814,0.356670558429513,0.73719884250223,0.347502827697658,0.733219181163984,0.309867754998251,0.694771555551761,0.293242038602118,0.684730379691599,0.29551738754517,0.678753335869849,0.35688480069173,0.753300578621564,0.315714853704679,0.702971550766379,0.3566071825537,0.741509368744001,0.351870820475782,0.744522445533019,0.366578069175645,0.753063955202263,NA,NA,0.363858901949112,0.74412089379579,0.363858901949112,0.74412089379579,0.370190395037006,0.745658327897932,0.370190395037006,0.745658327897932,0.363440930671892,0.74253280705417,0.363440930671892,0.74253280705417
"557",500,10,5,0,0.4,1.5,3,0.328146381869523,0.735650383206089,0.377648924649527,0.744228518395025,0.37537914688687,0.731509274582487,0.37537914688687,0.731509274582487,0.379449074614573,0.73358217635504,0.379449074614573,0.73358217635504,0.36066743460461,0.728219194306506,0.36066743460461,0.728219194306506,0.344961245058961,0.714411485283561,0.344961245058961,0.714411485283561,0.360269699725167,0.733554946661542,0.360269699725167,0.733554946661542,0.369419351819182,0.729247958768152,0.374327004089411,0.732602691580122,0.309172471853471,0.683652644581213,0.32751586807987,0.697153074507325,0.318086653068971,0.669238578999033,0.384138693360233,0.739972426596679,0.351280350592144,0.722069435227924,0.375410423039865,0.739870197428979,0.359306315636976,0.730850946277758,0.371050082594896,0.74268411775572,NA,NA,0.374937081260258,0.736585603009329,0.374937081260258,0.736585603009329,0.377264811295788,0.740799270571204,0.377264811295788,0.740799270571204,0.379076823167782,0.741166241186455,0.379076823167782,0.741166241186455
"558",1000,10,5,0,0.4,1.5,3,0.350882646335854,0.725431328001124,0.376085289172422,0.742574835595494,0.376067777423749,0.733406123939195,0.376067777423749,0.733406123939195,0.376912536621861,0.733761039668616,0.376912536621861,0.733761039668616,0.350984610118002,0.727400718115392,0.350984610118002,0.727400718115392,0.345188243981847,0.713222615115639,0.345188243981847,0.713222615115639,0.368960900319682,0.739098988904278,0.368960900319682,0.739098988904278,0.364507538337214,0.730892955040442,0.363038271557423,0.730873983390083,0.3270735976154,0.695087931476376,0.308510306647892,0.672255585131914,0.319213192479464,0.683154123444743,0.368312866438997,0.739532451833307,0.331426584170796,0.709843083800798,0.364518878782078,0.736441975615121,0.371602915580232,0.733445012866539,0.363447153057054,0.732003332698165,NA,NA,0.373668631314378,0.733202278367198,0.373668631314378,0.733202278367198,0.372173678420296,0.735883291615423,0.372173678420296,0.735883291615423,0.379640185970423,0.744289818232187,0.379640185970423,0.744289818232187
"559",100,1,11,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",500,1,11,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",1000,1,11,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",100,5,11,0,0.4,1.5,3,0.300871652439512,0.826199252364787,0.32517993743849,0.836478312614318,0.322885388871028,0.834914211613986,0.322885388871028,0.834914211613986,0.319076823790994,0.834400884033108,0.319076823790994,0.834400884033108,0.227872996406338,0.831386195998711,0.227872996406338,0.831386195998711,0.299182442952193,0.826655779670296,0.299182442952193,0.826655779670296,0.281613086387862,0.830751583986307,0.281613086387862,0.830751583986307,0.323008904568476,0.825896047378764,0.310255853012787,0.830702441115812,0.243027856771769,0.788736994447113,0.228890406304884,0.769739209299612,0.234637274229806,0.790114449762298,0.320128312423103,0.834379542523245,0.286103827483474,0.834569575356795,0.302689796688882,0.828853479474354,0.317576447021673,0.835588267318489,0.308517888716463,0.828639939625407,NA,NA,0.316574488867365,0.831567121087004,0.316574488867365,0.831567121087004,0.320384450793817,0.829698957103063,0.320384450793817,0.829698957103063,0.31285285370106,0.81760650871689,0.31285285370106,0.81760650871689
"563",500,5,11,0,0.4,1.5,3,0.262069144793829,0.820665748951904,0.326383408651743,0.825078391192536,0.303595391704314,0.813526780179359,0.303595391704314,0.813526780179359,0.303471602546745,0.81163954941891,0.303471602546745,0.81163954941891,0.299666656902342,0.811085052011704,0.299666656902342,0.811085052011704,0.274872361081587,0.802981391769563,0.274872361081587,0.802981391769563,0.311095424947755,0.808963450508181,0.311095424947755,0.808963450508181,0.28916574577727,0.814108305704439,0.289786515932209,0.82173756357805,0.204781368529198,0.737975450970654,0.251813769804552,0.782137770890995,0.217379754636952,0.751626441812339,0.306482581171971,0.81525872447951,0.266306082176303,0.810209308527971,0.287033077974992,0.822893239123368,0.28660045110975,0.825853307285971,0.291552376069711,0.817894867937751,NA,NA,0.303786875473068,0.802868263454108,0.303786875473068,0.802868263454108,0.30481919059356,0.809180696384932,0.30481919059356,0.809180696384932,0.305788496163468,0.815074411835221,0.305788496163468,0.815074411835221
"564",1000,5,11,0,0.4,1.5,3,0.306108208041013,0.829715180110729,0.331490761991328,0.847593079912891,0.333238372638131,0.835099863198396,0.333238372638131,0.835099863198396,0.333175965748325,0.833809302145519,0.333175965748325,0.833809302145519,0.326054120342187,0.838176159685763,0.326054120342187,0.838176159685763,0.297804227197884,0.817417767885235,0.297804227197884,0.817417767885235,0.326054120342187,0.838176159685763,0.326054120342187,0.838176159685763,0.325193388288706,0.829184678744876,0.330569435802166,0.838832000109917,0.272449487251936,0.808464590172796,0.22510850561895,0.754391805758366,0.250447139986349,0.767364389920617,0.329263891148604,0.834948500842453,0.293493287673884,0.819018666494253,0.331709152289978,0.829738377350266,0.316147489980861,0.836898092353842,0.321577091881733,0.825809111754262,NA,NA,0.331778828169897,0.828305922689134,0.331778828169897,0.828305922689134,0.334768237524435,0.841534662853165,0.334768237524435,0.841534662853165,0.332998421785608,0.847921117018027,0.332998421785608,0.847921117018027
"565",100,10,11,0,0.4,1.5,3,0.339040454391566,0.724935257294215,0.361369682265328,0.752966896001564,0.343291010393305,0.733773365193088,0.343291010393305,0.733773365193088,0.342154356620913,0.733803258561146,0.342154356620913,0.733803258561146,0.27914071301084,0.719282292497682,0.27914071301084,0.719282292497682,0.329657732277935,0.734154238346626,0.329657732277935,0.734154238346626,0.328048818661778,0.73877886212524,0.328048818661778,0.73877886212524,0.336169515286857,0.731584138999587,0.342257188499841,0.722640237527848,0.300067834498484,0.701289911974382,0.309324170497342,0.692944364129389,0.301874722025043,0.679530595505303,0.344473662043257,0.739691310058164,0.334068340395471,0.720264006960329,0.341726817043639,0.741411453313242,0.33919551868379,0.729086127277854,0.349021319917229,0.728126002616458,NA,NA,0.343011896059664,0.722543659495892,0.343011896059664,0.722543659495892,0.347474407055614,0.733362319030445,0.347474407055614,0.733362319030445,0.345811129213273,0.730045426693076,0.345811129213273,0.730045426693076
"566",500,10,11,0,0.4,1.5,3,0.373690063355292,0.750583306412719,0.402526293218427,0.769906030973039,0.411159928089314,0.752181416113125,0.411159928089314,0.752181416113125,0.410840862315905,0.754169336372241,0.410840862315905,0.754169336372241,0.404145288166363,0.760021125232923,0.404145288166363,0.760021125232923,0.392848638317921,0.748063929578372,0.392848638317921,0.748063929578372,0.40400307888346,0.756707691588079,0.40400307888346,0.756707691588079,0.396770529566238,0.751669943638513,0.408752204484835,0.752997691260933,0.324667040945097,0.69857685620955,0.338410346719452,0.702657121433354,0.291913314196661,0.666537628172539,0.411753877415715,0.753386961397294,0.345709709841908,0.721968314623017,0.397374853871058,0.751362651857773,0.403999031783095,0.752821969025939,0.403055721680421,0.757500433436167,NA,NA,0.386406803299621,0.738208040299696,0.386406803299621,0.738208040299696,0.394628528594902,0.751481007228603,0.394628528594902,0.751481007228603,0.397227688231337,0.755704872101231,0.397227688231337,0.755704872101231
"567",1000,10,11,0,0.4,1.5,3,0.383159085175146,0.764216135659472,0.405066688907479,0.779501994160337,0.40051145396184,0.773391402293313,0.40051145396184,0.773391402293313,0.401282011246025,0.774094343495185,0.401282011246025,0.774094343495185,0.402802234891062,0.773400536091976,0.402802234891062,0.773400536091976,0.397934444706157,0.75001163505569,0.397934444706157,0.75001163505569,0.402802234891062,0.773400536091976,0.402802234891062,0.773400536091976,0.394889051459066,0.761244375573761,0.400925754896296,0.764932830962289,0.309013269576488,0.665040646368459,0.325785292046727,0.673037528782726,0.305588957156648,0.680231940781397,0.403555653276557,0.772644893947524,0.357980851282483,0.728709514835368,0.406930265943579,0.767919368911493,0.403958517734174,0.762492110988107,0.39714822464335,0.771830138099415,NA,NA,0.394949734416812,0.766799403640998,0.394949734416812,0.766799403640998,0.399408871193346,0.774175703651281,0.399408871193346,0.774175703651281,0.40766082651951,0.769581427328472,0.40766082651951,0.769581427328472
"568",100,1,17,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394949734416812,0.766799403640998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",500,1,17,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",1000,1,17,0,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",100,5,17,0,0.4,1.5,3,0.280060908187765,0.827050132394652,0.329489491990283,0.861021041545664,0.304142477264082,0.836032455112064,0.304142477264082,0.836032455112064,0.298944075714977,0.835238990770031,0.298944075714977,0.835238990770031,0.0208799507348698,0.695012296506404,0.0208799507348698,0.695012296506404,0.260240403800037,0.81725429477893,0.260240403800037,0.81725429477893,0.244721760113229,0.805589399948369,0.244721760113229,0.805589399948369,0.302995137709493,0.841020915755739,0.294502003173165,0.845620736938193,0.238588435794021,0.77365474424087,0.231351222362125,0.786863462771719,0.212239736112029,0.763021049460505,0.299027850729558,0.841762884741537,0.267237464332083,0.831591357436471,0.309051504020211,0.840749882340621,0.294855472118886,0.836213946473167,0.311495025191016,0.850304267123131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",500,5,17,0,0.4,1.5,3,0.329682361964142,0.852391152947813,0.323018101335929,0.85384863104865,0.311850200788489,0.848569673225355,0.311850200788489,0.848569673225355,0.311911480096681,0.849418295522255,0.311911480096681,0.849418295522255,0.29499152076415,0.854486930121986,0.29499152076415,0.854486930121986,0.295559896377605,0.829797802481466,0.295559896377605,0.829797802481466,0.311419560554596,0.831960943859706,0.311419560554596,0.831960943859706,0.315621356677033,0.84831018657497,0.315374602466561,0.845382282013557,0.237358874841988,0.774864433788213,0.228340108689584,0.750248487536865,0.258821873724208,0.782108042712664,0.308440686825606,0.846208919520312,0.294694984875701,0.829382343378702,0.3150078243195,0.851945058451808,0.318992299921852,0.842422496820505,0.31230329158151,0.839735606217106,NA,NA,0.316413737267078,0.844325178986165,0.316413737267078,0.844325178986165,0.306582203471945,0.850004261412723,0.306582203471945,0.850004261412723,0.32336861555343,0.851021496021199,0.32336861555343,0.851021496021199
"573",1000,5,17,0,0.4,1.5,3,0.30544252411434,0.824101037198197,0.314640626261853,0.833687716770923,0.312019072842936,0.830014685186571,0.312019072842936,0.830014685186571,0.313262966823983,0.828534336214624,0.313262966823983,0.828534336214624,0.321926071377287,0.833572236907186,0.321926071377287,0.833572236907186,0.303173117274184,0.81511551137607,0.303173117274184,0.81511551137607,0.317954737566713,0.82495978533167,0.317954737566713,0.82495978533167,0.333032502930408,0.832770142023156,0.317552671593463,0.83624147116963,0.235642858790248,0.751626865124484,0.223440007439263,0.768954569024112,0.239471356354409,0.753257547906803,0.312900626808213,0.833197410132594,0.259849944131045,0.816742041308913,0.300993814688337,0.821392447459653,0.318789630715904,0.827962334563554,0.304796726252855,0.825531162484071,NA,NA,0.308603775050555,0.821597484413916,0.308603775050555,0.821597484413916,0.319966285729835,0.820163423579508,0.319966285729835,0.820163423579508,0.328007816546482,0.840596700031029,0.328007816546482,0.840596700031029
"574",100,10,17,0,0.4,1.5,3,0.3532603260999,0.73505397568858,0.366678035352259,0.75169837752538,0.357792601937148,0.744956972533933,0.357792601937148,0.744956972533933,0.358653207398245,0.744731865486874,0.358653207398245,0.744731865486874,0.137064625933496,0.583178830652647,0.137064625933496,0.583178830652647,0.323223157819747,0.729376114125233,0.323223157819747,0.729376114125233,0.324414130403146,0.732735627619216,0.324414130403146,0.732735627619216,0.358077867500671,0.742941617113744,0.355743023561511,0.738765257676014,0.291822544854168,0.680955794323121,0.301394970389234,0.702529338794405,0.290150422110793,0.672339767768593,0.356999586214547,0.741659598476522,0.33258836865991,0.716531761075082,0.358971474671213,0.733483601149711,0.356234194928949,0.743658192959674,0.364114720537579,0.74855720031656,NA,NA,0.308603775050555,0.821597484413916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",500,10,17,0,0.4,1.5,3,0.385752877338902,0.76106532738996,0.415209588762417,0.788676810599924,0.404922804016379,0.771968408936465,0.404922804016379,0.771968408936465,0.406344792106465,0.771856787697695,0.406344792106465,0.771856787697695,0.402192136739015,0.77439165659298,0.402192136739015,0.77439165659298,0.392488904651709,0.753102359028488,0.392488904651709,0.753102359028488,0.398469960503347,0.763765765890049,0.398469960503347,0.763765765890049,0.403703041155227,0.774878426094761,0.405736385038023,0.775050002092358,0.321118860900046,0.681529070773104,0.321401535764886,0.69145681600088,0.327529977100253,0.693880162943875,0.409376269253019,0.774324429922568,0.375533439511426,0.74201746136903,0.409610255016315,0.772942547020233,0.408352537332921,0.775651800992272,0.406646482591186,0.777183884996295,NA,NA,0.395192523874181,0.751797257597687,0.395192523874181,0.751797257597687,0.406618003696241,0.764261433243658,0.406618003696241,0.764261433243658,0.406617148256469,0.772379416985591,0.406617148256469,0.772379416985591
"576",1000,10,17,0,0.4,1.5,3,0.371836911835795,0.753952494581215,0.406681423858147,0.770315369184751,0.404784389864799,0.765278515192818,0.404784389864799,0.765278515192818,0.40568624731612,0.764854930778891,0.40568624731612,0.764854930778891,0.396804092175875,0.768290282729684,0.396804092175875,0.768290282729684,0.376206290253946,0.746370043709074,0.376206290253946,0.746370043709074,0.395044205702566,0.767265130763079,0.395044205702566,0.767265130763079,0.402172906304306,0.758441719553022,0.401289526003206,0.763246431159995,0.300078957355198,0.679620949257943,0.302755156217222,0.675258806052868,0.307149786015358,0.676863194368558,0.397356379986338,0.766995916346841,0.356099896466168,0.728551685777232,0.408741665343046,0.767961175678761,0.397739438603185,0.762182853807033,0.403136601692263,0.758644322024203,NA,NA,0.373798102732916,0.743432712653675,0.373798102732916,0.743432712653675,0.39286998093748,0.754374744287314,0.39286998093748,0.754374744287314,0.40152545213274,0.762514202223751,0.40152545213274,0.762514202223751
"577",100,1,2,1,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",500,1,2,1,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",1000,1,2,1,0.4,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
